epoch,train_loss_g,val_loss_g,train_loss_d,val_loss_d,train_d_real_prob,val_d_real_prob,train_d_fake_prob,val_d_fake_prob,train_psnr,val_psnr,train_ssim,val_ssim,train_lpips,val_lpips,train_loss_adv,val_loss_adv,train_loss_lpips_core,val_loss_lpips_core,noise_std
13,1.0067492278185637,0.8305748453134475,0.18580383173889034,0.24650134195914192,0.8819918457369629,0.7012778814812007,0.018502796514118534,0.0456923050472706,31.104724315661816,31.226946255306245,0.7139191287140506,0.7095665223241359,0.35828677234927236,0.40759099679256366,7.195788937976438,3.329615605101577,0.0,0.0,0.024915255033052884
14,1.0016517982826576,0.8351676205275925,0.18530119051969637,0.23820252242125908,0.8812865787963444,0.7189661584672529,0.018199259757334708,0.04517367277960838,30.971045564795563,30.85178991055185,0.7101837602325883,0.704443862757732,0.3570984690369456,0.4134971937893231,7.33046117030492,3.3461632760385083,0.0,0.0,0.02449152491114161
15,0.9988889317502598,0.8333618090035627,0.18453133544075928,0.2342507088813296,0.8824353763318608,0.7199307286139327,0.01777325879346143,0.039940773320241436,30.990395443520445,30.863868727258946,0.7088222067470115,0.7009956170169421,0.3569827010378768,0.4183247452291161,7.439549224705475,3.453588112113402,0.0,0.0,0.024067797432818186
16,1.0017967937889813,0.8297495197136522,0.185280147560421,0.24078280308378183,0.8817878876472627,0.7026068118935719,0.018294769942719162,0.03680512918133386,30.949714137214137,30.9943052607641,0.7089735468641719,0.702827930161272,0.35875479314200015,0.4096736688191707,7.273862504331254,3.5697762493367193,0.0,0.0,0.02364406731090691
17,0.9992602183764293,0.8255069656325803,0.18277795993860446,0.24313980019258832,0.8838294988197332,0.6995714140198606,0.016465112391397183,0.03909588149274892,30.97459177927928,31.084426167374165,0.7069886988099878,0.7017282609725591,0.35854829720796516,0.4100194113264668,7.588188398735274,3.505159376895088,0.0,0.0,0.023220339832583484
18,0.9946588528131497,0.8269247282917678,0.1812243127855921,0.23466464864477524,0.8845336660278067,0.71478571293208,0.01538678629895671,0.03688018317653455,31.035992723492722,31.063073264099454,0.7077624029528327,0.7087391239719147,0.35790118920001734,0.40569324389307915,7.661557816831254,3.555112118139782,0.0,0.0,0.02279660971067221
19,0.9929713555201837,0.8262615215424121,0.17953840164533524,0.23173734851140843,0.8860446985446986,0.7179986272456792,0.014016461388897913,0.03404685553093257,30.973438582813582,31.1384598620376,0.7075192774655665,0.7086928571766979,0.358227978955518,0.4055277938333839,7.714589965566528,3.651810164304124,0.0,0.0,0.022372882232348786
20,0.995656564015939,0.8331725222909718,0.1787154633223969,0.22946972034424273,0.8867942085715523,0.7248597338822771,0.013385399959191463,0.03534003096396016,30.967049982674983,30.72718077243784,0.7037881810220677,0.6988192269699439,0.3601660883765376,0.4150330663233399,7.851972615644491,3.600796766032444,0.0,0.0,0.02194915211043751
21,0.9959612745257277,0.8295202584899939,0.17755960212014898,0.23379692415384323,0.8876102947147869,0.7156618949931777,0.012427300276726547,0.03585225065380534,30.835496253465003,30.78720531382656,0.7026420482231029,0.6959979148110598,0.3609846700667013,0.41244316216741206,7.940208387474012,3.6086462794686174,0.0,0.0,0.02152542331032016
22,0.993799707911036,0.8296366287333232,0.17668892060066377,0.22664015418909186,0.8881989900056306,0.7252131381708611,0.011811666825704911,0.03037878699270865,30.888324021136523,30.940055999848393,0.7042437663775555,0.7035589455256974,0.3602802067767888,0.41297415692275624,8.031750801282051,3.781765227031534,0.0,0.0,0.02110169451020281
23,0.998538963016502,0.8288562374450424,0.1769720277105531,0.2349666967906686,0.8879680461711712,0.7083852014952243,0.01198165481154983,0.032130887394171186,30.862163244975743,30.707455275924804,0.7016208196628119,0.6932662491945877,0.36021676066842084,0.4142363891231428,7.858915480985793,3.69001869030473,0.0,0.0,0.020677965710085462
24,0.9909713649948025,0.8258826520097408,0.17581121771185249,0.22496933066678668,0.8888762560637561,0.7260949462742571,0.010959967588767027,0.028039334252648384,30.93832835239085,30.991043340661008,0.703544421073718,0.6955776642567465,0.35932991096565314,0.4098885688295937,8.146653564622314,3.852762327546998,0.0,0.0,0.02025423690996811
25,0.9943797745311417,0.8284521247489008,0.17573851904601417,0.22723199903350516,0.8889243059164934,0.7209838348999393,0.011059569387244252,0.028109465460838007,30.84255349099099,30.820421467556095,0.7003853124458593,0.6894711875568527,0.36129259517931395,0.4152310141799955,8.282212350571726,3.8589296543359612,0.0,0.0,0.01983050810985076
26,0.9908501406304141,0.824492131239577,0.4720123565948761,0.6884519855783808,0.6702138539907094,0.4720232462145619,0.23198794591616856,0.4712177598165555,30.802099575537074,30.598113439963615,0.6982593602466649,0.6939272351377729,0.36233015053815837,0.41519229812575803,4.4814304238132365,0.7525485971611583,0.0,0.0,0.01940677930973341
27,0.9872962280188843,0.8284453883035173,0.45486325417966045,0.39477043082455276,0.6346178378649082,0.6267428886825349,0.2618928038239562,0.2319595031553214,30.682968425155924,30.5149190797453,0.6947974444922687,0.6849349688731807,0.363848035234754,0.42335316858702243,1.6394278142325018,1.496483427456034,0.0,0.0,0.018983050509616062
28,0.9870500571184165,0.8280039660637128,0.20461211333403717,0.31826343617343844,0.8612997011434511,0.6752328589296543,0.03825882021453921,0.15097847239330656,30.75846218814969,30.725546259096422,0.6971846677657224,0.6894152232413584,0.3624878352661556,0.4149497120650773,3.854965918442481,1.9667446120281231,0.0,0.0,0.01855932170949871
29,0.9912872420196639,0.8205128167165706,0.18798316326392497,0.2959743890710279,0.8788061743384009,0.6928426674310187,0.02149281333241294,0.12736562123943487,30.693539392758144,30.774820914190418,0.6960458101205171,0.6885417061476653,0.36347674860858453,0.4118897372697468,4.813691771699585,2.16841350344906,0.0,0.0,0.01813559290938136
30,0.9852268697483542,0.8233901672178214,0.18286086285353864,0.27617134940920635,0.8832199086105336,0.7032677238098848,0.01693683156352529,0.10277045199623826,30.663864886521136,30.357598355063676,0.6950237779095201,0.6855548699022135,0.36454915702962576,0.41285985943185266,5.333905871015246,2.380970563362265,0.0,0.0,0.017711864109264012
31,0.9844633169828483,0.8221255661575197,0.18134225910104818,0.2639643551726425,0.8848612171366078,0.7183552887166464,0.015425681406974132,0.09305348115808823,30.62749047124047,30.68062556852638,0.6924940546766719,0.6794962145618557,0.3642340413580648,0.4138541513677797,5.683995067784131,2.498451357830503,0.0,0.0,0.017288135309146663
32,0.9847294522587491,0.8248225131708611,0.17940324028580865,0.26492918441337554,0.8860732069960585,0.7232227036271983,0.013806376784358351,0.09722924449358512,30.71015246015246,30.8258343124621,0.6934817836917446,0.6925393053081413,0.36408629652037855,0.4121006398290631,5.994514195686071,2.493131194568678,0.0,0.0,0.01686440650902931
33,0.9865259076684858,0.818714259826031,0.17908907630587317,0.2557168547640142,0.88653966278478,0.726589593835279,0.013511604843086777,0.08434447872053139,30.648632406444907,30.687196785930865,0.6930632085661382,0.6851700041928821,0.36425713574151075,0.41194333272532596,6.194443542099792,2.6379914199893877,0.0,0.0,0.01644067770891196
34,0.9872652663180007,0.8196838638000303,0.17850329953601438,0.25201730629832475,0.887034457835239,0.7323761263928896,0.013082884949111145,0.08214859184602884,30.611719291406793,30.715258300485143,0.6912024188025164,0.6888418110881595,0.3645543173131064,0.4125499089173363,6.387933531488219,2.664760129244997,0.0,0.0,0.016016948908794612
35,0.9895835025229557,0.8175564795425257,0.17678386770183646,0.25214156040355895,0.8882856150922557,0.7340349205484384,0.011698206678828017,0.08301880549054351,30.596649233367984,30.858581431928442,0.6894944918626559,0.6945898496721498,0.36545169906986313,0.40887473379936706,6.618818487959113,2.682798997498484,0.0,0.0,0.015593220108677261
36,0.9898726475874914,0.8212037835430563,0.17702936184381496,0.24477684895438523,0.8883371333322505,0.7384091684354154,0.011708463799680841,0.07438599521134968,30.61024395790021,30.758376288659793,0.6925026410500044,0.6877509510972559,0.36490179049993504,0.4157889547168739,6.701790432259182,2.7383250739084293,0.0,0.0,0.015169491308559912
37,0.9880081779495842,0.8207169828305033,0.17646642567296864,0.24023926077357488,0.8884663096088877,0.738486748597635,0.011528814822042972,0.06545274687073606,30.54943044005544,30.759849719526986,0.6890446166569213,0.6835724302607641,0.36708412514076577,0.41880014580332775,6.866534428057865,2.9398167449969677,0.0,0.0,0.014745762508442561
38,0.9863632318466303,0.8215369784954897,0.17749573303772523,0.26776132300234046,0.8877047871188496,0.7431534026303821,0.012122674361749068,0.1147989119234195,30.588698674636174,30.567630950576106,0.6912379909206081,0.6817478159111583,0.3654789385990558,0.41346340052209674,6.933836029539155,2.351761632286613,0.0,0.0,0.014322033708325212
