epoch,train_loss,val_loss,train_psnr,val_psnr,train_ssim,val_ssim,train_lpips,val_lpips
25,0.20429949320940533,0.20205723639326864,30.230525597713097,27.843562860066708,0.7888044858259702,0.7908243395618557,0.532265814492377,0.5651497178687841
26,0.20734606958972193,0.19952377772750532,29.367155015592516,28.40386692692541,0.7849202304768711,0.793690289924765,0.5443928613484278,0.5666741532510233
27,0.20482544029907312,0.1964972630784756,30.24386856808732,29.71345559808975,0.7878296998170045,0.7968738155700424,0.5314755297665454,0.5533916595995679
28,0.2078710649877642,0.19918788079423136,29.87307529885655,29.339372346876896,0.7851618332575364,0.7942880569189661,0.5287918439773909,0.5554531599406838
29,0.20206020511196293,0.19705290878231124,30.82023128898129,29.731612909338992,0.7908000774211712,0.7964403142055791,0.5190576036523302,0.549294198188296
30,0.20369237739843207,0.22018327128894405,30.51115297990298,24.272793170103093,0.7894661864388427,0.7720934681056701,0.5208267349380631,0.5785813386545823
31,0.2124213564338076,0.20233411540256405,29.437232003638254,28.288266563068525,0.7802978854004244,0.7907071550229305,0.535583792175589,0.5562093814551433
32,0.2102018846708788,0.21262013080844452,29.62349488911989,26.167980594299575,0.7828406362341909,0.779863920842177,0.5346805310794569,0.5801084019907898
33,0.2099248578130414,0.24340801805781914,29.34323837058212,21.557364311704063,0.7830809700926888,0.7472269533618859,0.5447596221522003,0.6141576541417146
34,0.219437248245842,0.20860230380509967,28.53386228776854,27.034826978471802,0.7727355322570166,0.7842774769983702,0.5549374776669699,0.5662487208156458
35,0.20826718019100832,0.20479182607119845,29.849848947505198,26.977149977258946,0.7847024834329522,0.7878878415895998,0.5366413119098666,0.5756588687746361
36,0.21080781615449584,0.20541378134593882,29.26704077875953,26.74753875454821,0.7821522882558039,0.7874397569312841,0.5423261255170435,0.5721717589258641
37,0.20613818257861227,0.19880616122697467,30.346310854123352,28.865230821710128,0.7871784043659044,0.7944159753543815,0.5317579918409997,0.5562070125952282
38,0.2188679040180505,0.23062576099624774,29.110555266805267,24.4046344375379,0.7736804562976438,0.761370453565608,0.5399489690261174,0.5746903381902858
39,0.2140810008852001,0.19856176150792146,30.12626689189189,29.39050892586416,0.7785646223146223,0.7946092595180791,0.5269744513518928,0.5550873191375455
40,0.20852532125725484,0.20773346891108246,30.176568996881496,27.331588273195877,0.7846058761586105,0.7851186443488478,0.5307631145643841,0.5624032468778426
41,0.21315428587767454,0.20689070998284945,29.124786144317394,27.328639042601576,0.7793600673239345,0.7860869898660173,0.536579642292533,0.5643919788034415
42,0.20588139502934424,0.20051044489558065,30.251445556133056,28.477000739084293,0.7869586270465176,0.7926104599378411,0.530668960539566,0.5611967198988971
43,0.20455444082153065,0.21518493985464676,30.251283134095633,25.439906761673743,0.7881634263470201,0.7772380396262887,0.5286239232772436,0.5730236971862682
44,0.2089079012907138,0.20235959915336946,29.74984299203049,27.95296628638569,0.7839513661046864,0.7905487375161082,0.5359616771970288,0.5646068788138645
45,0.21308386069738608,0.21100767747498483,29.091335325710325,25.85466570648878,0.7796317858573718,0.781585267704859,0.5400236662443694,0.5748655227836946
46,0.2077618742352629,0.20847166488212554,29.44314957986833,26.703357148271678,0.7850655643624393,0.7843249282235446,0.536921151545175,0.5672340555000189
47,0.20594924006789242,0.19914960890122801,30.142509095634097,28.568424518647664,0.78707283004158,0.7939767739207474,0.5307686555245149,0.5566235988193602
48,0.2060193691663418,0.20239690869703228,30.17433027979903,28.182335885385083,0.7865590011586105,0.7904786340679958,0.5318812887782615,0.563079852491093
49,0.21290902437142672,0.20324684823188297,29.17447645963271,27.78971630533657,0.7795936335975399,0.7897194144652062,0.5467283971922644,0.5668147302816101
50,0.20300493881426498,0.19901402868452472,30.945799766112266,28.91976197695573,0.789997611042533,0.7941228289398878,0.5242853514948241,0.5519929218465737
51,0.20316196793247573,0.22343627115391904,30.8263545997921,24.714159149484537,0.7897443341779279,0.7685359587012962,0.524934066804184,0.5852254355148954
52,0.21381949717521007,0.21171006294653008,29.272931284650035,26.493897816858702,0.778428932237526,0.7808168687698984,0.5472064847675199,0.5715777673021528
53,0.20939660551476957,0.19728409470465055,30.287113435550935,29.567038735597333,0.7831153155860187,0.7958344782822923,0.5342257916720807,0.5557132533566745
54,0.20335668403905707,0.1990116598246096,30.809922903672902,28.941413356579744,0.7897565158307346,0.7943229976027137,0.5232034261575277,0.5512611662134248
55,0.20034360720395877,0.19744158687556854,31.45961646742897,29.43914398878108,0.792801506058342,0.7958495797642511,0.5149127116900555,0.5489339094005837
56,0.2015493793447895,0.20495590663375532,31.27591172903673,27.51051536916313,0.7915808875281531,0.788009097606504,0.5148024846511174,0.5549955628292715
57,0.20580456179211062,0.19730334169146074,30.61557140072765,29.48566602865373,0.787067415973666,0.7958885178991055,0.5226132081600832,0.5488316782898727
58,0.2061551649869521,0.21752278251023346,30.36504352910603,24.824889137355974,0.7868938274211712,0.7752178462799424,0.5239749731326879,0.5745587554246893
59,0.20793734502230596,0.19870048786669953,30.316966606029105,28.908564376137054,0.7851674165150727,0.7944664616813221,0.5282410471619456,0.5531964507371893
60,0.20408853489908177,0.22423143080323302,30.64453937110187,24.07940181549424,0.7888591340739778,0.7680746232328305,0.5248701977217602,0.5892839958047491
61,0.211778139787173,0.20192635688295937,29.459058818433817,28.108782785021226,0.7812550756886695,0.7910470864207474,0.5375899581221847,0.5589988990723544
62,0.20912074183558557,0.20206308451618404,30.218067827442827,28.41387772892662,0.7839438371664934,0.7911607176697999,0.5280800632363133,0.552574106821369
63,0.20159385506675545,0.19647908948131443,31.165892454954953,29.66382561400849,0.7912125617203742,0.7969473242542829,0.5186824256648476,0.5478047034898045
64,0.20380503653819085,0.19921760258347862,31.246645984927234,28.896902478775015,0.7889503272804054,0.7939307292061477,0.5177716356305223,0.5510890537352183
65,0.2001143129683169,0.20413078460785894,31.471819776507278,27.44494058899333,0.7928374588530839,0.7889682637915024,0.5172156362341909,0.5573761560036385
66,0.20570180024525728,0.19880023907718694,30.502880284130285,28.848843048817464,0.7871958308970027,0.7944631304720664,0.5255839241434944,0.5523112003842291
67,0.20386721372439146,0.19746053775488934,30.941950363825363,29.32341570648878,0.7892557145486833,0.7958920711889782,0.5240832121935638,0.5482174033031383
68,0.2091611781553188,0.20799576462652555,29.933669546950796,26.923346062007276,0.7836656894274082,0.7846633790839145,0.5302391766014813,0.5681191577992344
69,0.20840815744380198,0.21998828450718239,29.854505045911296,24.789678403577927,0.7843855912703569,0.7727093716835961,0.5324009547032008,0.5758241707805867
